Time,CenterTemp,SurfaceTemp,dT
890.8296943231384,29.84669757292379,27.888488797471112,1.958208775452679
891.2663755458458,29.839689298792962,27.884312072801702,1.9553772259912598
891.7030567685532,29.83269115855342,27.880141387632598,1.9525497709208217
892.1397379912606,29.825703137551656,27.87597673323074,1.9497264043209164
892.576419213968,29.818725221155354,27.8718181008757,1.9469071202796542
893.0131004366755,29.811757394753368,27.86766548185967,1.9440919128936969
893.4497816593829,29.804799643755665,27.863518867487425,1.9412807762682398
893.8864628820903,29.797851953593323,27.859378249076304,1.938473704517019
894.3231441047977,29.79091430971848,27.855243617956205,1.935670691762276
894.7598253275052,29.783986697604302,27.851114965469584,1.9328717321347177
895.1965065502126,29.77706910274497,27.846992282971392,1.9300768197735785
895.63318777292,29.770161510655637,27.842875561829096,1.9272859488265404
896.0698689956274,29.763263906872407,27.83876479342262,1.9244991134497873
896.5065502183348,29.756376276952285,27.83465996914438,1.9217163078079054
896.9432314410423,29.74949860647318,27.83056108039922,1.9189375260739574
897.3799126637497,29.742630881033836,27.826468118604435,1.9161627624294013
897.8165938864571,29.73577308625383,27.822381075189714,1.913392011064115
898.2532751091645,29.728925207773536,27.818299941597132,1.9106252661764032
898.6899563318719,29.722087231254083,27.814224709281152,1.9078625219729304
899.1266375545794,29.71525914237734,27.810155369708593,1.905103772668749
899.5633187772868,29.708440926845892,27.806091914358603,1.9023490124872886
899.9999999999942,29.70163257038297,27.802034334722666,1.899598235660303
900.4366812227016,29.694834058732457,27.797982622304556,1.8968514364279017
900.873362445409,29.688045377658874,27.793936768620334,1.8941086090385397
901.3100436681165,29.681266512947307,27.78989676519834,1.8913697477489677
901.7467248908239,29.67449745040339,27.78586260357915,1.8886348468242389
902.1834061135313,29.667738175853295,27.78183427531558,1.8859039005377163
902.6200873362387,29.660988675143695,27.77781177197265,1.8831769031710444
903.0567685589461,29.6542489341417,27.773795085127606,1.8804538490140956
903.4934497816536,29.64751893873489,27.769784206369838,1.8777347323650524
903.930131004361,29.640798674831224,27.76577912730091,1.8750195475303144
904.3668122270684,29.634088128359057,27.761779839534537,1.8723082888245202
