Czas (s),Temperatura w osi (C),Temperatura na powierzchni (C),Roznica dT (C)
598.2533,1012.3017,1088.1373,75.8357
598.6900,1012.5731,1088.2991,75.7260
599.1266,1012.8441,1088.4606,75.6165
599.5633,1013.1147,1088.6219,75.5072
600.0000,1013.3850,1088.7829,75.3980
600.4367,1013.6548,1088.9438,75.2890
600.8734,1013.9243,1089.1043,75.1801
601.3100,1014.1933,1089.2647,75.0714
601.7467,1014.4620,1089.4248,74.9628
602.1834,1014.7303,1089.5847,74.8544
602.6201,1014.9982,1089.7444,74.7462
603.0568,1015.2657,1089.9038,74.6381
603.4934,1015.5328,1090.0630,74.5302
603.9301,1015.7995,1090.2220,74.4224
604.3668,1016.0659,1090.3807,74.3148
604.8035,1016.3319,1090.5392,74.2073
605.2402,1016.5974,1090.6975,74.1000
605.6769,1016.8626,1090.8555,73.9929
606.1135,1017.1275,1091.0134,73.8859
606.5502,1017.3919,1091.1710,73.7791
606.9869,1017.6559,1091.3283,73.6724
607.4236,1017.9196,1091.4855,73.5658
607.8603,1018.1829,1091.6424,73.4595
608.2969,1018.4458,1091.7990,73.3532
608.7336,1018.7083,1091.9555,73.2472
609.1703,1018.9705,1092.1117,73.1413
609.6070,1019.2322,1092.2677,73.0355
610.0437,1019.4936,1092.4235,72.9299
610.4803,1019.7546,1092.5791,72.8244
610.9170,1020.0153,1092.7344,72.7191
611.3537,1020.2755,1092.8895,72.6140
611.7904,1020.5354,1093.0444,72.5090
612.2271,1020.7949,1093.1990,72.4041
612.6638,1021.0540,1093.3535,72.2994
613.1004,1021.3128,1093.5077,72.1949
613.5371,1021.5712,1093.6617,72.0905
613.9738,1021.8292,1093.8154,71.9863
614.4105,1022.0868,1093.9690,71.8822
614.8472,1022.3441,1094.1223,71.7782
615.2838,1022.6010,1094.2754,71.6744
615.7205,1022.8575,1094.4283,71.5708
616.1572,1023.1136,1094.5809,71.4673
616.5939,1023.3694,1094.7334,71.3640
617.0306,1023.6248,1094.8856,71.2608
617.4672,1023.8798,1095.0376,71.1577
617.9039,1024.1345,1095.1894,71.0548
618.3406,1024.3888,1095.3409,70.9521
618.7773,1024.6427,1095.4922,70.8495
619.2140,1024.8963,1095.6434,70.7471
619.6507,1025.1495,1095.7943,70.6448
620.0873,1025.4023,1095.9449,70.5426
620.5240,1025.6548,1096.0954,70.4406
620.9607,1025.9069,1096.2456,70.3387
621.3974,1026.1586,1096.3957,70.2370
621.8341,1026.4100,1096.5455,70.1355
622.2707,1026.6610,1096.6951,70.0341
622.7074,1026.9117,1096.8445,69.9328
623.1441,1027.1620,1096.9936,69.8317
623.5808,1027.4119,1097.1426,69.7307
624.0175,1027.6614,1097.2913,69.6299
624.4541,1027.9106,1097.4398,69.5292
624.8908,1028.1595,1097.5881,69.4286
625.3275,1028.4080,1097.7362,69.3282
625.7642,1028.6561,1097.8841,69.2280
626.2009,1028.9038,1098.0317,69.1279
626.6376,1029.1512,1098.1792,69.0279
627.0742,1029.3983,1098.3264,68.9281
627.5109,1029.6450,1098.4734,68.8285
627.9476,1029.8913,1098.6202,68.7289
628.3843,1030.1373,1098.7668,68.6295
628.8210,1030.3829,1098.9132,68.5303
629.2576,1030.6282,1099.0594,68.4312
629.6943,1030.8731,1099.2053,68.3323
630.1310,1031.1176,1099.3511,68.2335
630.5677,1031.3618,1099.4966,68.1348
631.0044,1031.6057,1099.6420,68.0363
631.4410,1031.8492,1099.7871,67.9379
631.8777,1032.0923,1099.9320,67.8397
632.3144,1032.3351,1100.0767,67.7416
632.7511,1032.5776,1100.2212,67.6436
633.1878,1032.8196,1100.3654,67.5458
633.6245,1033.0614,1100.5095,67.4481
634.0611,1033.3028,1100.6534,67.3506
634.4978,1033.5438,1100.7970,67.2532
634.9345,1033.7845,1100.9405,67.1560
635.3712,1034.0249,1101.0837,67.0589
635.8079,1034.2649,1101.2267,66.9619
636.2445,1034.5045,1101.3696,66.8651
636.6812,1034.7438,1101.5122,66.7684
637.1179,1034.9828,1101.6546,66.6718
637.5546,1035.2214,1101.7968,66.5754
637.9913,1035.4597,1101.9388,66.4792
638.4279,1035.6976,1102.0806,66.3830
638.8646,1035.9352,1102.2222,66.2870
639.3013,1036.1724,1102.3636,66.1912
639.7380,1036.4093,1102.5048,66.0955
640.1747,1036.6458,1102.6457,65.9999
640.6114,1036.8820,1102.7865,65.9045
641.0480,1037.1179,1102.9271,65.8092
641.4847,1037.3534,1103.0674,65.7140
641.9214,1037.5886,1103.2076,65.6190
642.3581,1037.8235,1103.3476,65.5241
642.7948,1038.0580,1103.4873,65.4294
643.2314,1038.2921,1103.6269,65.3347
643.6681,1038.5260,1103.7662,65.2403
644.1048,1038.7595,1103.9054,65.1459
644.5415,1038.9926,1104.0443,65.0517
644.9782,1039.2254,1104.1831,64.9577
645.4148,1039.4579,1104.3216,64.8637
645.8515,1039.6900,1104.4600,64.7699
646.2882,1039.9219,1104.5981,64.6763
646.7249,1040.1533,1104.7361,64.5828
647.1616,1040.3845,1104.8738,64.4894
647.5983,1040.6153,1105.0114,64.3961
648.0349,1040.8457,1105.1488,64.3030
648.4716,1041.0759,1105.2859,64.2100
648.9083,1041.3057,1105.4229,64.1172
649.3450,1041.5351,1105.5596,64.0245
649.7817,1041.7643,1105.6962,63.9319
650.2183,1041.9931,1105.8325,63.8395
650.6550,1042.2216,1105.9687,63.7471
651.0917,1042.4497,1106.1047,63.6550
651.5284,1042.6775,1106.2404,63.5629
651.9651,1042.9050,1106.3760,63.4710
652.4017,1043.1322,1106.5114,63.3792
652.8384,1043.3590,1106.6466,63.2876
653.2751,1043.5855,1106.7816,63.1961
653.7118,1043.8117,1106.9164,63.1047
654.1485,1044.0375,1107.0510,63.0134
654.5852,1044.2630,1107.1854,62.9223
655.0218,1044.4882,1107.3196,62.8313
655.4585,1044.7131,1107.4536,62.7405
655.8952,1044.9376,1107.5874,62.6498
656.3319,1045.1619,1107.7210,62.5592
656.7686,1045.3858,1107.8545,62.4687
657.2052,1045.6093,1107.9877,62.3784
657.6419,1045.8326,1108.1208,62.2882
658.0786,1046.0555,1108.2536,62.1981
658.5153,1046.2781,1108.3863,62.1082
658.9520,1046.5004,1108.5188,62.0184
659.3886,1046.7223,1108.6510,61.9287
659.8253,1046.9440,1108.7831,61.8391
660.2620,1047.1653,1108.9150,61.7497
660.6987,1047.3863,1109.0467,61.6604
661.1354,1047.6070,1109.1783,61.5713
661.5721,1047.8273,1109.3096,61.4822
662.0087,1048.0474,1109.4407,61.3933
662.4454,1048.2671,1109.5717,61.3046
662.8821,1048.4865,1109.7024,61.2159
663.3188,1048.7056,1109.8330,61.1274
663.7555,1048.9244,1109.9634,61.0390
664.1921,1049.1428,1110.0936,60.9508
664.6288,1049.3609,1110.2236,60.8626
665.0655,1049.5788,1110.3534,60.7746
665.5022,1049.7963,1110.4830,60.6867
665.9389,1050.0135,1110.6125,60.5990
666.3755,1050.2303,1110.7417,60.5114
666.8122,1050.4469,1110.8708,60.4239
667.2489,1050.6632,1110.9997,60.3365
667.6856,1050.8791,1111.1283,60.2492
668.1223,1051.0947,1111.2569,60.1621
668.5590,1051.3100,1111.3852,60.0751
668.9956,1051.5251,1111.5133,59.9883
669.4323,1051.7397,1111.6413,59.9015
669.8690,1051.9541,1111.7690,59.8149
670.3057,1052.1682,1111.8966,59.7284
670.7424,1052.3820,1112.0240,59.6420
671.1790,1052.5954,1112.1512,59.5558
671.6157,1052.8086,1112.2782,59.4697
672.0524,1053.0214,1112.4051,59.3837
672.4891,1053.2339,1112.5318,59.2978
672.9258,1053.4462,1112.6582,59.2121
673.3624,1053.6581,1112.7845,59.1265
673.7991,1053.8697,1112.9106,59.0410
674.2358,1054.0810,1113.0366,58.9556
674.6725,1054.2920,1113.1623,58.8703
675.1092,1054.5027,1113.2879,58.7852
675.5459,1054.7131,1113.4133,58.7002
675.9825,1054.9231,1113.5385,58.6153
676.4192,1055.1329,1113.6635,58.5306
676.8559,1055.3424,1113.7883,58.4459
677.2926,1055.5516,1113.9130,58.3614
677.7293,1055.7604,1114.0375,58.2770
678.1659,1055.9690,1114.1618,58.1928
678.6026,1056.1773,1114.2859,58.1086
679.0393,1056.3852,1114.4098,58.0246
679.4760,1056.5929,1114.5336,57.9407
679.9127,1056.8003,1114.6572,57.8569
680.3493,1057.0073,1114.7806,57.7733
680.7860,1057.2141,1114.9038,57.6897
681.2227,1057.4206,1115.0269,57.6063
681.6594,1057.6267,1115.1497,57.5230
682.0961,1057.8326,1115.2724,57.4398
682.5328,1058.0382,1115.3949,57.3568
682.9694,1058.2435,1115.5173,57.2738
683.4061,1058.4484,1115.6394,57.1910
683.8428,1058.6531,1115.7614,57.1083
684.2795,1058.8575,1115.8832,57.0257
684.7162,1059.0616,1116.0049,56.9433
685.1528,1059.2654,1116.1263,56.8609
685.5895,1059.4689,1116.2476,56.7787
686.0262,1059.6721,1116.3687,56.6966
686.4629,1059.8750,1116.4896,56.6146
686.8996,1060.0776,1116.6104,56.5328
687.3362,1060.2800,1116.7310,56.4510
687.7729,1060.4820,1116.8514,56.3694
688.2096,1060.6837,1116.9716,56.2879
688.6463,1060.8852,1117.0917,56.2065
689.0830,1061.0863,1117.2116,56.1252
689.5197,1061.2872,1117.3313,56.0441
689.9563,1061.4878,1117.4508,55.9630
690.3930,1061.6881,1117.5702,55.8821
690.8297,1061.8881,1117.6894,55.8013
691.2664,1062.0878,1117.8084,55.7206
691.7031,1062.2872,1117.9272,55.6400
692.1397,1062.4863,1118.0459,55.5596
692.5764,1062.6852,1118.1644,55.4792
693.0131,1062.8837,1118.2827,55.3990
693.4498,1063.0820,1118.4009,55.3189
693.8865,1063.2800,1118.5189,55.2389
694.3231,1063.4777,1118.6367,55.1590
694.7598,1063.6751,1118.7544,55.0793
695.1965,1063.8722,1118.8719,54.9996
695.6332,1064.0690,1118.9892,54.9201
696.0699,1064.2656,1119.1063,54.8407
696.5066,1064.4619,1119.2233,54.7614
696.9432,1064.6579,1119.3401,54.6822
697.3799,1064.8536,1119.4567,54.6031
697.8166,1065.0490,1119.5732,54.5242
698.2533,1065.2441,1119.6895,54.4453
698.6900,1065.4390,1119.8056,54.3666
699.1266,1065.6336,1119.9216,54.2880
699.5633,1065.8278,1120.0374,54.2095
700.0000,1066.0219,1120.1530,54.1311
700.4367,1066.2156,1120.2684,54.0528
700.8734,1066.4090,1120.3837,53.9747
701.3100,1066.6022,1120.4989,53.8966
701.7467,1066.7951,1120.6138,53.8187
702.1834,1066.9877,1120.7286,53.7409
702.6201,1067.1800,1120.8432,53.6632
703.0568,1067.3721,1120.9577,53.5856
703.4934,1067.5639,1121.0720,53.5081
703.9301,1067.7554,1121.1861,53.4307
704.3668,1067.9466,1121.3001,53.3535
704.8035,1068.1376,1121.4139,53.2763
705.2402,1068.3282,1121.5275,53.1993
705.6769,1068.5186,1121.6410,53.1224
706.1135,1068.7087,1121.7543,53.0455
706.5502,1068.8986,1121.8674,52.9688
706.9869,1069.0882,1121.9804,52.8922
707.4236,1069.2775,1122.0932,52.8158
707.8603,1069.4665,1122.2059,52.7394
708.2969,1069.6552,1122.3184,52.6631
708.7336,1069.8437,1122.4307,52.5870
709.1703,1070.0319,1122.5429,52.5109
709.6070,1070.2198,1122.6549,52.4350
710.0437,1070.4075,1122.7667,52.3592
710.4803,1070.5949,1122.8784,52.2835
710.9170,1070.7820,1122.9899,52.2079
711.3537,1070.9689,1123.1012,52.1324
711.7904,1071.1554,1123.2124,52.0570
712.2271,1071.3417,1123.3235,51.9817
712.6638,1071.5278,1123.4344,51.9066
713.1004,1071.7136,1123.5451,51.8315
713.5371,1071.8991,1123.6556,51.7566
713.9738,1072.0843,1123.7660,51.6817
714.4105,1072.2693,1123.8762,51.6070
714.8472,1072.4540,1123.9863,51.5324
715.2838,1072.6384,1124.0962,51.4578
715.7205,1072.8225,1124.2060,51.3834
716.1572,1073.0064,1124.3156,51.3091
716.5939,1073.1901,1124.4250,51.2349
717.0306,1073.3734,1124.5343,51.1609
717.4672,1073.5565,1124.6434,51.0869
717.9039,1073.7394,1124.7524,51.0130
718.3406,1073.9219,1124.8612,50.9393
718.7773,1074.1043,1124.9699,50.8656
719.2140,1074.2863,1125.0783,50.7920
719.6507,1074.4681,1125.1867,50.7186
720.0873,1074.6496,1125.2949,50.6453
720.5240,1074.8309,1125.4029,50.5720
720.9607,1075.0118,1125.5107,50.4989
721.3974,1075.1926,1125.6185,50.4259
721.8341,1075.3730,1125.7260,50.3530
722.2707,1075.5533,1125.8334,50.2802
722.7074,1075.7332,1125.9407,50.2074
723.1441,1075.9129,1126.0477,50.1349
723.5808,1076.0923,1126.1547,50.0624
724.0175,1076.2715,1126.2615,49.9900
724.4541,1076.4504,1126.3681,49.9177
724.8908,1076.6291,1126.4746,49.8455
725.3275,1076.8074,1126.5809,49.7734
725.7642,1076.9856,1126.6870,49.7015
726.2009,1077.1635,1126.7930,49.6296
726.6376,1077.3411,1126.8989,49.5578
727.0742,1077.5184,1127.0046,49.4862
727.5109,1077.6956,1127.1102,49.4146
727.9476,1077.8724,1127.2156,49.3432
728.3843,1078.0490,1127.3208,49.2718
728.8210,1078.2253,1127.4259,49.2006
729.2576,1078.4014,1127.5308,49.1294
729.6943,1078.5773,1127.6356,49.0584
730.1310,1078.7528,1127.7403,48.9874
730.5677,1078.9282,1127.8447,48.9166
731.0044,1079.1032,1127.9491,48.8459
731.4410,1079.2780,1128.0533,48.7752
731.8777,1079.4526,1128.1573,48.7047
732.3144,1079.6269,1128.2612,48.6343
732.7511,1079.8010,1128.3649,48.5640
733.1878,1079.9748,1128.4685,48.4937
733.6245,1080.1483,1128.5719,48.4236
734.0611,1080.3216,1128.6752,48.3536
734.4978,1080.4947,1128.7784,48.2837
734.9345,1080.6675,1128.8813,48.2139
735.3712,1080.8400,1128.9842,48.1441
735.8079,1081.0123,1129.0869,48.0745
736.2445,1081.1844,1129.1894,48.0050
736.6812,1081.3562,1129.2918,47.9356
737.1179,1081.5278,1129.3940,47.8663
737.5546,1081.6991,1129.4961,47.7971
737.9913,1081.8701,1129.5981,47.7279
738.4279,1082.0410,1129.6999,47.6589
738.8646,1082.2115,1129.8015,47.5900
739.3013,1082.3818,1129.9030,47.5212
739.7380,1082.5519,1130.0044,47.4525
740.1747,1082.7217,1130.1056,47.3839
740.6114,1082.8913,1130.2067,47.3154
741.0480,1083.0607,1130.3076,47.2469
741.4847,1083.2298,1130.4084,47.1786
741.9214,1083.3986,1130.5090,47.1104
742.3581,1083.5672,1130.6095,47.0423
742.7948,1083.7356,1130.7098,46.9743
743.2314,1083.9037,1130.8100,46.9063
743.6681,1084.0716,1130.9101,46.8385
744.1048,1084.2392,1131.0100,46.7708
744.5415,1084.4066,1131.1097,46.7031
744.9782,1084.5737,1131.2093,46.6356
745.4148,1084.7406,1131.3088,46.5682
745.8515,1084.9073,1131.4081,46.5008
746.2882,1085.0737,1131.5073,46.4336
746.7249,1085.2399,1131.6064,46.3665
747.1616,1085.4058,1131.7053,46.2994
747.5983,1085.5715,1131.8040,46.2325
748.0349,1085.7370,1131.9026,46.1656
748.4716,1085.9022,1132.0011,46.0989
748.9083,1086.0672,1132.0994,46.0322
749.3450,1086.2320,1132.1976,45.9656
749.7817,1086.3965,1132.2956,45.8992
750.2183,1086.5607,1132.3935,45.8328
750.6550,1086.7248,1132.4913,45.7665
751.0917,1086.8886,1132.5889,45.7004
751.5284,1087.0521,1132.6864,45.6343
751.9651,1087.2154,1132.7837,45.5683
752.4017,1087.3785,1132.8809,45.5024
752.8384,1087.5414,1132.9780,45.4366
753.2751,1087.7040,1133.0749,45.3709
753.7118,1087.8664,1133.1717,45.3053
754.1485,1088.0285,1133.2683,45.2398
754.5852,1088.1904,1133.3648,45.1744
755.0218,1088.3521,1133.4611,45.1090
755.4585,1088.5135,1133.5574,45.0438
755.8952,1088.6748,1133.6534,44.9787
756.3319,1088.8357,1133.7494,44.9136
756.7686,1088.9965,1133.8452,44.8487
757.2052,1089.1570,1133.9408,44.7838
757.6419,1089.3173,1134.0364,44.7191
758.0786,1089.4773,1134.1317,44.6544
758.5153,1089.6371,1134.2270,44.5899
758.9520,1089.7967,1134.3221,44.5254
759.3886,1089.9561,1134.4171,44.4610
759.8253,1090.1152,1134.5119,44.3967
760.2620,1090.2741,1134.6066,44.3325
760.6987,1090.4327,1134.7011,44.2684
761.1354,1090.5912,1134.7956,44.2044
761.5721,1090.7494,1134.8898,44.1405
762.0087,1090.9073,1134.9840,44.0767
762.4454,1091.0651,1135.0780,44.0129
762.8821,1091.2226,1135.1719,43.9493
763.3188,1091.3799,1135.2656,43.8857
763.7555,1091.5370,1135.3592,43.8223
764.1921,1091.6938,1135.4527,43.7589
764.6288,1091.8504,1135.5460,43.6956
765.0655,1092.0068,1135.6392,43.6324
765.5022,1092.1630,1135.7323,43.5693
765.9389,1092.3189,1135.8252,43.5063
766.3755,1092.4746,1135.9180,43.4434
766.8122,1092.6301,1136.0107,43.3806
767.2489,1092.7853,1136.1032,43.3179
767.6856,1092.9404,1136.1956,43.2553
768.1223,1093.0952,1136.2879,43.1927
768.5590,1093.2497,1136.3800,43.1303
768.9956,1093.4041,1136.4720,43.0679
769.4323,1093.5582,1136.5639,43.0056
769.8690,1093.7122,1136.6556,42.9434
770.3057,1093.8658,1136.7472,42.8813
770.7424,1094.0193,1136.8386,42.8193
771.1790,1094.1726,1136.9300,42.7574
771.6157,1094.3256,1137.0212,42.6956
772.0524,1094.4784,1137.1122,42.6338
772.4891,1094.6310,1137.2032,42.5722
772.9258,1094.7833,1137.2940,42.5106
773.3624,1094.9355,1137.3846,42.4492
773.7991,1095.0874,1137.4752,42.3878
774.2358,1095.2391,1137.5656,42.3265
774.6725,1095.3906,1137.6559,42.2653
775.1092,1095.5419,1137.7460,42.2042
775.5459,1095.6929,1137.8360,42.1431
775.9825,1095.8437,1137.9259,42.0822
776.4192,1095.9943,1138.0157,42.0214
776.8559,1096.1447,1138.1053,41.9606
777.2926,1096.2949,1138.1948,41.8999
777.7293,1096.4449,1138.2842,41.8393
778.1659,1096.5946,1138.3734,41.7788
778.6026,1096.7441,1138.4625,41.7184
779.0393,1096.8934,1138.5515,41.6581
779.4760,1097.0425,1138.6404,41.5979
779.9127,1097.1914,1138.7291,41.5377
780.3493,1097.3401,1138.8177,41.4776
780.7860,1097.4885,1138.9062,41.4177
781.2227,1097.6367,1138.9945,41.3578
781.6594,1097.7847,1139.0827,41.2980
782.0961,1097.9325,1139.1708,41.2383
782.5328,1098.0801,1139.2588,41.1786
782.9694,1098.2275,1139.3466,41.1191
783.4061,1098.3747,1139.4343,41.0596
783.8428,1098.5216,1139.5219,41.0003
784.2795,1098.6684,1139.6093,40.9410
784.7162,1098.8149,1139.6967,40.8818
785.1528,1098.9612,1139.7839,40.8227
785.5895,1099.1073,1139.8709,40.7636
786.0262,1099.2532,1139.9579,40.7047
786.4629,1099.3989,1140.0447,40.6458
786.8996,1099.5443,1140.1314,40.5871
787.3362,1099.6896,1140.2180,40.5284
787.7729,1099.8346,1140.3044,40.4698
788.2096,1099.9795,1140.3907,40.4112
788.6463,1100.1241,1140.4769,40.3528
789.0830,1100.2685,1140.5630,40.2945
789.5197,1100.4127,1140.6489,40.2362
789.9563,1100.5567,1140.7347,40.1780
790.3930,1100.7005,1140.8204,40.1199
790.8297,1100.8441,1140.9060,40.0619
791.2664,1100.9875,1140.9915,40.0040
791.7031,1101.1307,1141.0768,39.9461
792.1397,1101.2736,1141.1620,39.8884
792.5764,1101.4164,1141.2471,39.8307
793.0131,1101.5589,1141.3320,39.7731
793.4498,1101.7013,1141.4169,39.7156
793.8865,1101.8434,1141.5016,39.6582
794.3231,1101.9854,1141.5862,39.6008
794.7598,1102.1271,1141.6706,39.5435
795.1965,1102.2686,1141.7550,39.4864
795.6332,1102.4099,1141.8392,39.4293
796.0699,1102.5510,1141.9233,39.3723
796.5066,1102.6919,1142.0073,39.3153
796.9432,1102.8327,1142.0911,39.2585
797.3799,1102.9732,1142.1749,39.2017
797.8166,1103.1135,1142.2585,39.1450
798.2533,1103.2536,1142.3420,39.0884
798.6900,1103.3935,1142.4253,39.0319
799.1266,1103.5331,1142.5086,38.9755
799.5633,1103.6726,1142.5917,38.9191
800.0000,1103.8119,1142.6747,38.8628
800.4367,1103.9510,1142.7576,38.8066
800.8734,1104.0899,1142.8404,38.7505
801.3100,1104.2286,1142.9231,38.6945
801.7467,1104.3671,1143.0056,38.6385
802.1834,1104.5053,1143.0880,38.5827
802.6201,1104.6434,1143.1703,38.5269
803.0568,1104.7813,1143.2525,38.4712
803.4934,1104.9190,1143.3345,38.4155
803.9301,1105.0565,1143.4165,38.3600
804.3668,1105.1938,1143.4983,38.3045
804.8035,1105.3309,1143.5800,38.2491
805.2402,1105.4678,1143.6616,38.1938
805.6769,1105.6044,1143.7430,38.1386
806.1135,1105.7409,1143.8244,38.0834
806.5502,1105.8772,1143.9056,38.0284
806.9869,1106.0133,1143.9867,37.9734
807.4236,1106.1492,1144.0677,37.9185
807.8603,1106.2850,1144.1486,37.8636
808.2969,1106.4205,1144.2294,37.8089
808.7336,1106.5558,1144.3100,37.7542
809.1703,1106.6909,1144.3905,37.6996
809.6070,1106.8258,1144.4709,37.6451
810.0437,1106.9605,1144.5512,37.5907
810.4803,1107.0951,1144.6314,37.5363
810.9170,1107.2294,1144.7115,37.4820
811.3537,1107.3636,1144.7914,37.4279
811.7904,1107.4975,1144.8712,37.3737
812.2271,1107.6313,1144.9510,37.3197
812.6638,1107.7648,1145.0306,37.2657
813.1004,1107.8982,1145.1101,37.2118
813.5371,1108.0314,1145.1894,37.1580
813.9738,1108.1644,1145.2687,37.1043
814.4105,1108.2972,1145.3478,37.0506
814.8472,1108.4298,1145.4268,36.9971
815.2838,1108.5622,1145.5058,36.9436
815.7205,1108.6944,1145.5846,36.8902
816.1572,1108.8264,1145.6632,36.8368
816.5939,1108.9583,1145.7418,36.7835
817.0306,1109.0899,1145.8203,36.7304
817.4672,1109.2214,1145.8986,36.6772
817.9039,1109.3526,1145.9768,36.6242
818.3406,1109.4837,1146.0550,36.5713
818.7773,1109.6146,1146.1330,36.5184
819.2140,1109.7453,1146.2109,36.4656
819.6507,1109.8758,1146.2886,36.4128
820.0873,1110.0061,1146.3663,36.3602
820.5240,1110.1362,1146.4438,36.3076
820.9607,1110.2662,1146.5213,36.2551
821.3974,1110.3959,1146.5986,36.2027
821.8341,1110.5255,1146.6758,36.1503
822.2707,1110.6549,1146.7529,36.0981
822.7074,1110.7841,1146.8299,36.0459
823.1441,1110.9131,1146.9068,35.9937
823.5808,1111.0419,1146.9836,35.9417
824.0175,1111.1705,1147.0603,35.8897
824.4541,1111.2990,1147.1368,35.8378
824.8908,1111.4272,1147.2132,35.7860
825.3275,1111.5553,1147.2896,35.7343
825.7642,1111.6832,1147.3658,35.6826
826.2009,1111.8109,1147.4419,35.6310
826.6376,1111.9384,1147.5179,35.5795
827.0742,1112.0658,1147.5938,35.5280
827.5109,1112.1929,1147.6696,35.4767
827.9476,1112.3199,1147.7452,35.4254
828.3843,1112.4467,1147.8208,35.3741
828.8210,1112.5733,1147.8962,35.3230
829.2576,1112.6997,1147.9716,35.2719
829.6943,1112.8259,1148.0468,35.2209
830.1310,1112.9520,1148.1219,35.1700
830.5677,1113.0778,1148.1970,35.1191
831.0044,1113.2035,1148.2719,35.0683
831.4410,1113.3290,1148.3467,35.0176
831.8777,1113.4544,1148.4214,34.9670
832.3144,1113.5795,1148.4959,34.9164
832.7511,1113.7045,1148.5704,34.8659
833.1878,1113.8293,1148.6448,34.8155
833.6245,1113.9539,1148.7190,34.7652
834.0611,1114.0783,1148.7932,34.7149
834.4978,1114.2025,1148.8672,34.6647
834.9345,1114.3266,1148.9412,34.6146
835.3712,1114.4505,1149.0150,34.5645
835.8079,1114.5742,1149.0887,34.5146
836.2445,1114.6977,1149.1623,34.4646
836.6812,1114.8210,1149.2359,34.4148
837.1179,1114.9442,1149.3093,34.3650
837.5546,1115.0672,1149.3826,34.3154
837.9913,1115.1900,1149.4557,34.2657
838.4279,1115.3126,1149.5288,34.2162
838.8646,1115.4351,1149.6018,34.1667
839.3013,1115.5574,1149.6747,34.1173
839.7380,1115.6795,1149.7475,34.0680
840.1747,1115.8014,1149.8201,34.0187
840.6114,1115.9232,1149.8927,33.9695
841.0480,1116.0447,1149.9651,33.9204
841.4847,1116.1661,1150.0375,33.8714
841.9214,1116.2874,1150.1097,33.8224
842.3581,1116.4084,1150.1819,33.7735
842.7948,1116.5293,1150.2539,33.7246
843.2314,1116.6500,1150.3258,33.6759
843.6681,1116.7705,1150.3977,33.6272
844.1048,1116.8909,1150.4694,33.5785
844.5415,1117.0110,1150.5410,33.5300
844.9782,1117.1310,1150.6125,33.4815
845.4148,1117.2509,1150.6840,33.4331
845.8515,1117.3705,1150.7553,33.3848
846.2882,1117.4900,1150.8265,33.3365
846.7249,1117.6093,1150.8976,33.2883
847.1616,1117.7284,1150.9686,33.2401
847.5983,1117.8474,1151.0395,33.1921
848.0349,1117.9662,1151.1103,33.1441
848.4716,1118.0848,1151.1810,33.0962
848.9083,1118.2033,1151.2516,33.0483
849.3450,1118.3215,1151.3220,33.0005
849.7817,1118.4396,1151.3924,32.9528
850.2183,1118.5576,1151.4627,32.9051
850.6550,1118.6753,1151.5329,32.8576
851.0917,1118.7929,1151.6030,32.8100
851.5284,1118.9104,1151.6730,32.7626
851.9651,1119.0276,1151.7428,32.7152
852.4017,1119.1447,1151.8126,32.6679
852.8384,1119.2616,1151.8823,32.6207
853.2751,1119.3784,1151.9519,32.5735
853.7118,1119.4949,1152.0214,32.5264
854.1485,1119.6114,1152.0907,32.4794
854.5852,1119.7276,1152.1600,32.4324
855.0218,1119.8437,1152.2292,32.3855
855.4585,1119.9596,1152.2983,32.3387
855.8952,1120.0753,1152.3672,32.2919
856.3319,1120.1909,1152.4361,32.2452
856.7686,1120.3063,1152.5049,32.1986
857.2052,1120.4215,1152.5736,32.1521
857.6419,1120.5366,1152.6422,32.1056
858.0786,1120.6515,1152.7106,32.0591
858.5153,1120.7662,1152.7790,32.0128
858.9520,1120.8808,1152.8473,31.9665
859.3886,1120.9952,1152.9155,31.9203
859.8253,1121.1094,1152.9836,31.8741
860.2620,1121.2235,1153.0515,31.8280
860.6987,1121.3374,1153.1194,31.7820
861.1354,1121.4512,1153.1872,31.7360
861.5721,1121.5648,1153.2549,31.6902
862.0087,1121.6782,1153.3225,31.6443
862.4454,1121.7914,1153.3900,31.5986
862.8821,1121.9045,1153.4574,31.5529
863.3188,1122.0174,1153.5247,31.5073
863.7555,1122.1302,1153.5919,31.4617
864.1921,1122.2428,1153.6590,31.4162
864.6288,1122.3552,1153.7260,31.3708
865.0655,1122.4675,1153.7929,31.3254
865.5022,1122.5796,1153.8597,31.2801
865.9389,1122.6916,1153.9265,31.2349
866.3755,1122.8034,1153.9931,31.1897
866.8122,1122.9150,1154.0596,31.1446
867.2489,1123.0264,1154.1260,31.0996
867.6856,1123.1378,1154.1924,31.0546
868.1223,1123.2489,1154.2586,31.0097
868.5590,1123.3599,1154.3247,30.9649
868.9956,1123.4707,1154.3908,30.9201
869.4323,1123.5814,1154.4567,30.8754
869.8690,1123.6919,1154.5226,30.8307
870.3057,1123.8022,1154.5884,30.7862
870.7424,1123.9124,1154.6540,30.7416
871.1790,1124.0224,1154.7196,30.6972
871.6157,1124.1323,1154.7851,30.6528
872.0524,1124.2420,1154.8504,30.6085
872.4891,1124.3515,1154.9157,30.5642
872.9258,1124.4609,1154.9809,30.5200
873.3624,1124.5701,1155.0460,30.4759
873.7991,1124.6792,1155.1110,30.4318
874.2358,1124.7881,1155.1759,30.3878
874.6725,1124.8969,1155.2407,30.3439
