Czas (s),Temperatura w osi (C),Temperatura na powierzchni (C),Roznica dT (C)
517.7986,955.2120,1054.0954,98.8834
517.9078,955.3006,1054.1482,98.8477
518.0170,955.3892,1054.2010,98.8119
518.1262,955.4777,1054.2538,98.7761
518.2354,955.5662,1054.3066,98.7404
518.3446,955.6547,1054.3593,98.7046
518.4538,955.7431,1054.4120,98.6689
518.5630,955.8315,1054.4647,98.6332
518.6722,955.9199,1054.5174,98.5975
518.7814,956.0083,1054.5700,98.5618
518.8906,956.0966,1054.6227,98.5261
518.9998,956.1849,1054.6753,98.4904
519.1090,956.2731,1054.7279,98.4548
519.2182,956.3613,1054.7805,98.4192
519.3274,956.4495,1054.8331,98.3835
519.4366,956.5377,1054.8856,98.3479
519.5458,956.6258,1054.9381,98.3123
519.6549,956.7139,1054.9906,98.2767
519.7641,956.8020,1055.0431,98.2412
519.8733,956.8900,1055.0956,98.2056
519.9825,956.9780,1055.1480,98.1701
520.0917,957.0660,1055.2005,98.1345
520.2009,957.1539,1055.2529,98.0990
520.3101,957.2418,1055.3053,98.0635
520.4193,957.3297,1055.3577,98.0280
520.5285,957.4175,1055.4100,97.9925
520.6377,957.5053,1055.4624,97.9570
520.7469,957.5931,1055.5147,97.9216
520.8561,957.6808,1055.5670,97.8861
520.9653,957.7685,1055.6192,97.8507
521.0745,957.8562,1055.6715,97.8153
521.1837,957.9439,1055.7238,97.7799
521.2929,958.0315,1055.7760,97.7445
521.4021,958.1191,1055.8282,97.7091
521.5112,958.2066,1055.8804,97.6737
521.6204,958.2941,1055.9325,97.6384
521.7296,958.3816,1055.9847,97.6031
521.8388,958.4691,1056.0368,97.5677
521.9480,958.5565,1056.0889,97.5324
522.0572,958.6439,1056.1410,97.4971
522.1664,958.7313,1056.1931,97.4618
522.2756,958.8186,1056.2451,97.4265
522.3848,958.9059,1056.2972,97.3913
522.4940,958.9932,1056.3492,97.3560
522.6032,959.0804,1056.4012,97.3208
522.7124,959.1676,1056.4532,97.2856
522.8216,959.2548,1056.5051,97.2503
522.9308,959.3419,1056.5571,97.2151
523.0400,959.4290,1056.6090,97.1799
523.1492,959.5161,1056.6609,97.1448
523.2584,959.6032,1056.7128,97.1096
523.3675,959.6902,1056.7646,97.0745
523.4767,959.7772,1056.8165,97.0393
523.5859,959.8641,1056.8683,97.0042
523.6951,959.9510,1056.9201,96.9691
523.8043,960.0379,1056.9719,96.9340
523.9135,960.1248,1057.0237,96.8989
524.0227,960.2116,1057.0754,96.8638
524.1319,960.2984,1057.1272,96.8288
524.2411,960.3852,1057.1789,96.7937
524.3503,960.4719,1057.2306,96.7587
524.4595,960.5586,1057.2822,96.7237
524.5687,960.6453,1057.3339,96.6886
524.6779,960.7319,1057.3855,96.6536
524.7871,960.8185,1057.4372,96.6187
524.8963,960.9051,1057.4888,96.5837
525.0055,960.9916,1057.5404,96.5487
525.1147,961.0781,1057.5919,96.5138
525.2238,961.1646,1057.6435,96.4788
525.3330,961.2511,1057.6950,96.4439
525.4422,961.3375,1057.7465,96.4090
525.5514,961.4239,1057.7980,96.3741
525.6606,961.5102,1057.8495,96.3392
525.7698,961.5966,1057.9009,96.3044
525.8790,961.6829,1057.9524,96.2695
525.9882,961.7691,1058.0038,96.2347
526.0974,961.8553,1058.0552,96.1998
526.2066,961.9415,1058.1066,96.1650
526.3158,962.0277,1058.1579,96.1302
526.4250,962.1139,1058.2093,96.0954
526.5342,962.2000,1058.2606,96.0606
526.6434,962.2860,1058.3119,96.0258
526.7526,962.3721,1058.3632,95.9911
526.8618,962.4581,1058.4144,95.9563
526.9710,962.5441,1058.4657,95.9216
527.0801,962.6300,1058.5169,95.8869
527.1893,962.7159,1058.5681,95.8522
527.2985,962.8018,1058.6193,95.8175
527.4077,962.8877,1058.6705,95.7828
527.5169,962.9735,1058.7217,95.7481
527.6261,963.0593,1058.7728,95.7135
527.7353,963.1451,1058.8239,95.6788
527.8445,963.2308,1058.8750,95.6442
527.9537,963.3165,1058.9261,95.6096
528.0629,963.4022,1058.9772,95.5750
528.1721,963.4878,1059.0282,95.5404
528.2813,963.5734,1059.0792,95.5058
528.3905,963.6590,1059.1302,95.4712
528.4997,963.7446,1059.1812,95.4367
528.6089,963.8301,1059.2322,95.4021
528.7181,963.9156,1059.2832,95.3676
528.8273,964.0010,1059.3341,95.3331
528.9364,964.0864,1059.3850,95.2986
529.0456,964.1718,1059.4359,95.2641
529.1548,964.2572,1059.4868,95.2296
529.2640,964.3425,1059.5376,95.1951
529.3732,964.4278,1059.5885,95.1607
529.4824,964.5131,1059.6393,95.1262
529.5916,964.5983,1059.6901,95.0918
529.7008,964.6835,1059.7409,95.0574
529.8100,964.7687,1059.7917,95.0230
529.9192,964.8539,1059.8424,94.9886
530.0284,964.9390,1059.8932,94.9542
530.1376,965.0241,1059.9439,94.9198
530.2468,965.1091,1059.9946,94.8855
530.3560,965.1941,1060.0452,94.8511
530.4652,965.2791,1060.0959,94.8168
530.5744,965.3641,1060.1465,94.7825
530.6836,965.4490,1060.1972,94.7481
530.7927,965.5339,1060.2478,94.7139
530.9019,965.6188,1060.2984,94.6796
531.0111,965.7036,1060.3489,94.6453
531.1203,965.7884,1060.3995,94.6110
531.2295,965.8732,1060.4500,94.5768
531.3387,965.9579,1060.5005,94.5426
531.4479,966.0427,1060.5510,94.5083
531.5571,966.1273,1060.6015,94.4741
531.6663,966.2120,1060.6519,94.4399
531.7755,966.2966,1060.7024,94.4058
531.8847,966.3812,1060.7528,94.3716
531.9939,966.4658,1060.8032,94.3374
532.1031,966.5503,1060.8536,94.3033
532.2123,966.6348,1060.9040,94.2691
532.3215,966.7193,1060.9543,94.2350
532.4307,966.8037,1061.0046,94.2009
532.5399,966.8881,1061.0549,94.1668
532.6491,966.9725,1061.1052,94.1327
532.7582,967.0569,1061.1555,94.0987
532.8674,967.1412,1061.2058,94.0646
532.9766,967.2255,1061.2560,94.0305
533.0858,967.3097,1061.3062,93.9965
533.1950,967.3939,1061.3564,93.9625
533.3042,967.4781,1061.4066,93.9285
533.4134,967.5623,1061.4568,93.8945
533.5226,967.6464,1061.5069,93.8605
533.6318,967.7305,1061.5571,93.8265
533.7410,967.8146,1061.6072,93.7926
533.8502,967.8987,1061.6573,93.7586
533.9594,967.9827,1061.7073,93.7247
534.0686,968.0667,1061.7574,93.6907
534.1778,968.1506,1061.8074,93.6568
534.2870,968.2345,1061.8575,93.6229
534.3962,968.3184,1061.9075,93.5890
534.5054,968.4023,1061.9574,93.5552
534.6145,968.4861,1062.0074,93.5213
534.7237,968.5699,1062.0574,93.4874
534.8329,968.6537,1062.1073,93.4536
534.9421,968.7374,1062.1572,93.4198
535.0513,968.8211,1062.2071,93.3860
535.1605,968.9048,1062.2570,93.3522
535.2697,968.9885,1062.3068,93.3184
535.3789,969.0721,1062.3567,93.2846
535.4881,969.1557,1062.4065,93.2508
535.5973,969.2392,1062.4563,93.2171
535.7065,969.3227,1062.5061,93.1833
535.8157,969.4062,1062.5558,93.1496
535.9249,969.4897,1062.6056,93.1159
536.0341,969.5731,1062.6553,93.0822
536.1433,969.6566,1062.7050,93.0485
536.2525,969.7399,1062.7547,93.0148
536.3617,969.8233,1062.8044,92.9811
536.4708,969.9066,1062.8541,92.9475
536.5800,969.9899,1062.9037,92.9138
536.6892,970.0731,1062.9533,92.8802
536.7984,970.1564,1063.0030,92.8466
536.9076,970.2396,1063.0525,92.8130
537.0168,970.3227,1063.1021,92.7794
537.1260,970.4059,1063.1517,92.7458
537.2352,970.4890,1063.2012,92.7122
537.3444,970.5720,1063.2507,92.6787
537.4536,970.6551,1063.3002,92.6451
537.5628,970.7381,1063.3497,92.6116
537.6720,970.8211,1063.3992,92.5781
537.7812,970.9040,1063.4486,92.5446
537.8904,970.9870,1063.4980,92.5111
537.9996,971.0699,1063.5474,92.4776
538.1088,971.1527,1063.5968,92.4441
538.2180,971.2356,1063.6462,92.4106
538.3271,971.3184,1063.6956,92.3772
538.4363,971.4011,1063.7449,92.3438
538.5455,971.4839,1063.7942,92.3103
538.6547,971.5666,1063.8435,92.2769
538.7639,971.6493,1063.8928,92.2435
538.8731,971.7319,1063.9421,92.2101
538.9823,971.8146,1063.9913,92.1768
539.0915,971.8972,1064.0405,92.1434
539.2007,971.9797,1064.0898,92.1100
539.3099,972.0623,1064.1390,92.0767
539.4191,972.1448,1064.1881,92.0434
539.5283,972.2272,1064.2373,92.0101
539.6375,972.3097,1064.2864,91.9767
539.7467,972.3921,1064.3356,91.9435
539.8559,972.4745,1064.3847,91.9102
539.9651,972.5568,1064.4337,91.8769
540.0743,972.6392,1064.4828,91.8437
540.1834,972.7215,1064.5319,91.8104
540.2926,972.8037,1064.5809,91.7772
540.4018,972.8860,1064.6299,91.7440
540.5110,972.9682,1064.6789,91.7107
540.6202,973.0504,1064.7279,91.6776
540.7294,973.1325,1064.7769,91.6444
540.8386,973.2146,1064.8258,91.6112
540.9478,973.2967,1064.8747,91.5780
541.0570,973.3788,1064.9237,91.5449
541.1662,973.4608,1064.9725,91.5118
541.2754,973.5428,1065.0214,91.4786
541.3846,973.6248,1065.0703,91.4455
541.4938,973.7067,1065.1191,91.4124
541.6030,973.7886,1065.1679,91.3793
541.7122,973.8705,1065.2167,91.3463
541.8214,973.9523,1065.2655,91.3132
541.9306,974.0342,1065.3143,91.2801
542.0397,974.1160,1065.3631,91.2471
542.1489,974.1977,1065.4118,91.2141
542.2581,974.2795,1065.4605,91.1811
542.3673,974.3612,1065.5092,91.1480
542.4765,974.4428,1065.5579,91.1151
542.5857,974.5245,1065.6065,91.0821
542.6949,974.6061,1065.6552,91.0491
542.8041,974.6877,1065.7038,91.0161
542.9133,974.7692,1065.7524,90.9832
543.0225,974.8508,1065.8010,90.9503
543.1317,974.9322,1065.8496,90.9174
543.2409,975.0137,1065.8982,90.8844
543.3501,975.0952,1065.9467,90.8515
543.4593,975.1766,1065.9952,90.8187
543.5685,975.2579,1066.0437,90.7858
543.6777,975.3393,1066.0922,90.7529
543.7869,975.4206,1066.1407,90.7201
543.8960,975.5019,1066.1891,90.6872
544.0052,975.5832,1066.2376,90.6544
544.1144,975.6644,1066.2860,90.6216
544.2236,975.7456,1066.3344,90.5888
544.3328,975.8268,1066.3828,90.5560
544.4420,975.9079,1066.4311,90.5232
544.5512,975.9890,1066.4795,90.4905
544.6604,976.0701,1066.5278,90.4577
544.7696,976.1512,1066.5761,90.4250
544.8788,976.2322,1066.6244,90.3922
544.9880,976.3132,1066.6727,90.3595
545.0972,976.3941,1066.7210,90.3268
545.2064,976.4751,1066.7692,90.2941
545.3156,976.5560,1066.8174,90.2614
545.4248,976.6369,1066.8656,90.2288
545.5340,976.7177,1066.9138,90.1961
545.6432,976.7985,1066.9620,90.1635
545.7523,976.8793,1067.0102,90.1308
545.8615,976.9601,1067.0583,90.0982
545.9707,977.0408,1067.1064,90.0656
546.0799,977.1215,1067.1545,90.0330
546.1891,977.2022,1067.2026,90.0004
546.2983,977.2829,1067.2507,89.9678
546.4075,977.3635,1067.2987,89.9352
546.5167,977.4441,1067.3467,89.9027
546.6259,977.5246,1067.3948,89.8702
546.7351,977.6051,1067.4428,89.8376
546.8443,977.6856,1067.4907,89.8051
546.9535,977.7661,1067.5387,89.7726
547.0627,977.8466,1067.5867,89.7401
547.1719,977.9270,1067.6346,89.7076
547.2811,978.0073,1067.6825,89.6752
547.3903,978.0877,1067.7304,89.6427
547.4995,978.1680,1067.7783,89.6102
547.6086,978.2483,1067.8261,89.5778
547.7178,978.3286,1067.8740,89.5454
547.8270,978.4088,1067.9218,89.5130
547.9362,978.4890,1067.9696,89.4806
548.0454,978.5692,1068.0174,89.4482
548.1546,978.6494,1068.0652,89.4158
548.2638,978.7295,1068.1129,89.3834
548.3730,978.8096,1068.1607,89.3511
548.4822,978.8896,1068.2084,89.3187
548.5914,978.9697,1068.2561,89.2864
548.7006,979.0497,1068.3038,89.2541
548.8098,979.1297,1068.3514,89.2218
548.9190,979.2096,1068.3991,89.1895
549.0282,979.2895,1068.4467,89.1572
549.1374,979.3694,1068.4943,89.1249
549.2466,979.4493,1068.5419,89.0927
549.3558,979.5291,1068.5895,89.0604
549.4649,979.6089,1068.6371,89.0282
549.5741,979.6887,1068.6846,88.9960
549.6833,979.7684,1068.7322,88.9638
549.7925,979.8481,1068.7797,88.9316
549.9017,979.9278,1068.8272,88.8994
550.0109,980.0075,1068.8747,88.8672
550.1201,980.0871,1068.9221,88.8350
550.2293,980.1667,1068.9696,88.8029
550.3385,980.2463,1069.0170,88.7707
550.4477,980.3258,1069.0644,88.7386
550.5569,980.4053,1069.1118,88.7065
550.6661,980.4848,1069.1592,88.6744
550.7753,980.5643,1069.2065,88.6423
550.8845,980.6437,1069.2539,88.6102
550.9937,980.7231,1069.3012,88.5781
551.1029,980.8025,1069.3485,88.5460
551.2121,980.8818,1069.3958,88.5140
551.3212,980.9611,1069.4431,88.4819
551.4304,981.0404,1069.4903,88.4499
551.5396,981.1197,1069.5376,88.4179
551.6488,981.1989,1069.5848,88.3859
551.7580,981.2781,1069.6320,88.3539
551.8672,981.3573,1069.6792,88.3219
551.9764,981.4364,1069.7264,88.2900
552.0856,981.5155,1069.7735,88.2580
552.1948,981.5946,1069.8207,88.2261
552.3040,981.6737,1069.8678,88.1941
552.4132,981.7527,1069.9149,88.1622
552.5224,981.8317,1069.9620,88.1303
552.6316,981.9107,1070.0090,88.0984
552.7408,981.9896,1070.0561,88.0665
552.8500,982.0685,1070.1031,88.0346
552.9592,982.1474,1070.1502,88.0028
553.0684,982.2263,1070.1972,87.9709
553.1775,982.3051,1070.2441,87.9391
553.2867,982.3839,1070.2911,87.9072
553.3959,982.4627,1070.3381,87.8754
553.5051,982.5414,1070.3850,87.8436
553.6143,982.6201,1070.4319,87.8118
553.7235,982.6988,1070.4788,87.7800
553.8327,982.7774,1070.5257,87.7482
553.9419,982.8561,1070.5726,87.7165
554.0511,982.9347,1070.6194,87.6847
554.1603,983.0132,1070.6662,87.6530
554.2695,983.0918,1070.7130,87.6213
554.3787,983.1703,1070.7598,87.5896
554.4879,983.2488,1070.8066,87.5578
554.5971,983.3272,1070.8534,87.5262
554.7063,983.4057,1070.9001,87.4945
554.8155,983.4841,1070.9469,87.4628
554.9247,983.5624,1070.9936,87.4311
555.0339,983.6408,1071.0403,87.3995
555.1430,983.7191,1071.0870,87.3679
555.2522,983.7974,1071.1336,87.3362
555.3614,983.8756,1071.1803,87.3046
555.4706,983.9539,1071.2269,87.2730
555.5798,984.0321,1071.2735,87.2414
555.6890,984.1102,1071.3201,87.2099
555.7982,984.1884,1071.3667,87.1783
555.9074,984.2665,1071.4132,87.1467
556.0166,984.3446,1071.4598,87.1152
556.1258,984.4226,1071.5063,87.0837
556.2350,984.5007,1071.5528,87.0521
556.3442,984.5787,1071.5993,87.0206
556.4534,984.6567,1071.6458,86.9891
556.5626,984.7346,1071.6922,86.9576
556.6718,984.8125,1071.7387,86.9262
556.7810,984.8904,1071.7851,86.8947
556.8902,984.9683,1071.8315,86.8632
556.9993,985.0461,1071.8779,86.8318
557.1085,985.1239,1071.9243,86.8004
557.2177,985.2017,1071.9707,86.7690
557.3269,985.2794,1072.0170,86.7375
557.4361,985.3572,1072.0633,86.7062
557.5453,985.4349,1072.1096,86.6748
557.6545,985.5125,1072.1559,86.6434
557.7637,985.5902,1072.2022,86.6120
557.8729,985.6678,1072.2485,86.5807
557.9821,985.7454,1072.2947,86.5493
558.0913,985.8229,1072.3409,86.5180
558.2005,985.9004,1072.3871,86.4867
558.3097,985.9779,1072.4333,86.4554
558.4189,986.0554,1072.4795,86.4241
558.5281,986.1328,1072.5257,86.3928
558.6373,986.2102,1072.5718,86.3615
558.7465,986.2876,1072.6179,86.3303
558.8556,986.3650,1072.6640,86.2990
558.9648,986.4423,1072.7101,86.2678
559.0740,986.5196,1072.7562,86.2366
559.1832,986.5969,1072.8023,86.2054
559.2924,986.6741,1072.8483,86.1742
559.4016,986.7514,1072.8943,86.1430
559.5108,986.8285,1072.9403,86.1118
559.6200,986.9057,1072.9863,86.0806
559.7292,986.9828,1073.0323,86.0495
559.8384,987.0599,1073.0782,86.0183
559.9476,987.1370,1073.1242,85.9872
560.0568,987.2141,1073.1701,85.9561
560.1660,987.2911,1073.2160,85.9249
560.2752,987.3681,1073.2619,85.8938
560.3844,987.4450,1073.3078,85.8627
560.4936,987.5220,1073.3536,85.8317
560.6028,987.5989,1073.3995,85.8006
560.7119,987.6758,1073.4453,85.7695
560.8211,987.7526,1073.4911,85.7385
560.9303,987.8295,1073.5369,85.7075
561.0395,987.9063,1073.5827,85.6764
561.1487,987.9830,1073.6284,85.6454
561.2579,988.0598,1073.6742,85.6144
561.3671,988.1365,1073.7199,85.5834
561.4763,988.2132,1073.7656,85.5525
561.5855,988.2898,1073.8113,85.5215
561.6947,988.3665,1073.8570,85.4905
561.8039,988.4431,1073.9027,85.4596
561.9131,988.5196,1073.9483,85.4287
562.0223,988.5962,1073.9939,85.3977
562.1315,988.6727,1074.0395,85.3668
562.2407,988.7492,1074.0851,85.3359
562.3499,988.8257,1074.1307,85.3050
562.4591,988.9021,1074.1763,85.2742
562.5682,988.9785,1074.2218,85.2433
562.6774,989.0549,1074.2673,85.2124
562.7866,989.1313,1074.3128,85.1816
562.8958,989.2076,1074.3583,85.1508
563.0050,989.2839,1074.4038,85.1199
563.1142,989.3602,1074.4493,85.0891
563.2234,989.4364,1074.4947,85.0583
563.3326,989.5126,1074.5402,85.0275
563.4418,989.5888,1074.5856,84.9968
563.5510,989.6650,1074.6310,84.9660
563.6602,989.7411,1074.6763,84.9352
563.7694,989.8172,1074.7217,84.9045
563.8786,989.8933,1074.7670,84.8738
563.9878,989.9693,1074.8124,84.8430
564.0970,990.0454,1074.8577,84.8123
564.2062,990.1214,1074.9030,84.7816
564.3154,990.1973,1074.9483,84.7509
564.4245,990.2733,1074.9935,84.7203
564.5337,990.3492,1075.0388,84.6896
564.6429,990.4251,1075.0840,84.6589
564.7521,990.5009,1075.1292,84.6283
564.8613,990.5768,1075.1744,84.5977
564.9705,990.6526,1075.2196,84.5671
565.0797,990.7283,1075.2648,84.5364
565.1889,990.8041,1075.3099,84.5058
565.2981,990.8798,1075.3551,84.4753
565.4073,990.9555,1075.4002,84.4447
565.5165,991.0312,1075.4453,84.4141
565.6257,991.1068,1075.4904,84.3836
565.7349,991.1824,1075.5354,84.3530
565.8441,991.2580,1075.5805,84.3225
565.9533,991.3336,1075.6255,84.2920
566.0625,991.4091,1075.6705,84.2614
566.1717,991.4846,1075.7155,84.2309
566.2808,991.5601,1075.7605,84.2005
566.3900,991.6355,1075.8055,84.1700
566.4992,991.7109,1075.8505,84.1395
566.6084,991.7863,1075.8954,84.1091
566.7176,991.8617,1075.9403,84.0786
566.8268,991.9370,1075.9852,84.0482
566.9360,992.0123,1076.0301,84.0178
567.0452,992.0876,1076.0750,83.9873
567.1544,992.1629,1076.1198,83.9569
567.2636,992.2381,1076.1647,83.9266
567.3728,992.3133,1076.2095,83.8962
567.4820,992.3885,1076.2543,83.8658
567.5912,992.4636,1076.2991,83.8355
567.7004,992.5388,1076.3439,83.8051
567.8096,992.6139,1076.3886,83.7748
567.9188,992.6889,1076.4334,83.7445
568.0280,992.7640,1076.4781,83.7141
568.1371,992.8390,1076.5228,83.6838
568.2463,992.9140,1076.5675,83.6535
568.3555,992.9889,1076.6122,83.6233
568.4647,993.0639,1076.6569,83.5930
568.5739,993.1388,1076.7015,83.5627
568.6831,993.2136,1076.7461,83.5325
568.7923,993.2885,1076.7907,83.5023
568.9015,993.3633,1076.8353,83.4720
569.0107,993.4381,1076.8799,83.4418
569.1199,993.5129,1076.9245,83.4116
569.2291,993.5876,1076.9690,83.3814
569.3383,993.6623,1077.0136,83.3512
569.4475,993.7370,1077.0581,83.3211
569.5567,993.8117,1077.1026,83.2909
569.6659,993.8863,1077.1471,83.2608
569.7751,993.9609,1077.1915,83.2306
569.8843,994.0355,1077.2360,83.2005
569.9934,994.1100,1077.2804,83.1704
570.1026,994.1846,1077.3248,83.1403
570.2118,994.2591,1077.3693,83.1102
570.3210,994.3335,1077.4136,83.0801
570.4302,994.4080,1077.4580,83.0500
570.5394,994.4824,1077.5024,83.0200
570.6486,994.5568,1077.5467,82.9899
570.7578,994.6312,1077.5910,82.9599
570.8670,994.7055,1077.6353,82.9299
570.9762,994.7798,1077.6796,82.8998
571.0854,994.8541,1077.7239,82.8698
571.1946,994.9283,1077.7682,82.8398
571.3038,995.0026,1077.8124,82.8098
571.4130,995.0768,1077.8566,82.7799
571.5222,995.1509,1077.9008,82.7499
571.6314,995.2251,1077.9450,82.7200
571.7406,995.2992,1077.9892,82.6900
571.8497,995.3733,1078.0334,82.6601
571.9589,995.4474,1078.0775,82.6302
572.0681,995.5214,1078.1217,82.6003
572.1773,995.5954,1078.1658,82.5704
572.2865,995.6694,1078.2099,82.5405
572.3957,995.7434,1078.2540,82.5106
572.5049,995.8173,1078.2980,82.4807
572.6141,995.8912,1078.3421,82.4509
572.7233,995.9651,1078.3861,82.4210
572.8325,996.0390,1078.4301,82.3912
572.9417,996.1128,1078.4741,82.3614
573.0509,996.1866,1078.5181,82.3316
573.1601,996.2604,1078.5621,82.3018
573.2693,996.3341,1078.6061,82.2720
573.3785,996.4078,1078.6500,82.2422
573.4877,996.4815,1078.6939,82.2124
573.5969,996.5552,1078.7378,82.1827
573.7060,996.6288,1078.7817,82.1529
573.8152,996.7024,1078.8256,82.1232
573.9244,996.7760,1078.8695,82.0934
574.0336,996.8496,1078.9133,82.0637
574.1428,996.9231,1078.9571,82.0340
574.2520,996.9966,1079.0010,82.0043
574.3612,997.0701,1079.0448,81.9747
574.4704,997.1436,1079.0885,81.9450
574.5796,997.2170,1079.1323,81.9153
574.6888,997.2904,1079.1761,81.8857
574.7980,997.3638,1079.2198,81.8560
574.9072,997.4371,1079.2635,81.8264
575.0164,997.5104,1079.3072,81.7968
575.1256,997.5837,1079.3509,81.7672
575.2348,997.6570,1079.3946,81.7376
575.3440,997.7302,1079.4382,81.7080
575.4532,997.8034,1079.4819,81.6784
575.5623,997.8766,1079.5255,81.6489
575.6715,997.9498,1079.5691,81.6193
575.7807,998.0229,1079.6127,81.5898
575.8899,998.0960,1079.6563,81.5602
575.9991,998.1691,1079.6998,81.5307
576.1083,998.2422,1079.7434,81.5012
576.2175,998.3152,1079.7869,81.4717
576.3267,998.3882,1079.8304,81.4422
576.4359,998.4612,1079.8739,81.4127
576.5451,998.5341,1079.9174,81.3832
576.6543,998.6071,1079.9608,81.3538
576.7635,998.6800,1080.0043,81.3243
576.8727,998.7528,1080.0477,81.2949
576.9819,998.8257,1080.0912,81.2655
577.0911,998.8985,1080.1346,81.2361
577.2003,998.9713,1080.1779,81.2067
577.3095,999.0440,1080.2213,81.1773
577.4187,999.1168,1080.2647,81.1479
577.5278,999.1895,1080.3080,81.1185
577.6370,999.2622,1080.3513,81.0891
577.7462,999.3348,1080.3946,81.0598
577.8554,999.4075,1080.4379,81.0305
577.9646,999.4801,1080.4812,81.0011
578.0738,999.5527,1080.5245,80.9718
578.1830,999.6252,1080.5677,80.9425
578.2922,999.6977,1080.6109,80.9132
578.4014,999.7703,1080.6542,80.8839
578.5106,999.8427,1080.6974,80.8546
578.6198,999.9152,1080.7405,80.8254
578.7290,999.9876,1080.7837,80.7961
578.8382,1000.0600,1080.8269,80.7669
578.9474,1000.1324,1080.8700,80.7376
579.0566,1000.2047,1080.9131,80.7084
579.1658,1000.2770,1080.9562,80.6792
579.2750,1000.3493,1080.9993,80.6500
579.3841,1000.4216,1081.0424,80.6208
579.4933,1000.4938,1081.0855,80.5916
579.6025,1000.5660,1081.1285,80.5624
579.7117,1000.6382,1081.1715,80.5333
579.8209,1000.7104,1081.2145,80.5041
579.9301,1000.7825,1081.2575,80.4750
580.0393,1000.8546,1081.3005,80.4459
580.1485,1000.9267,1081.3435,80.4167
580.2577,1000.9988,1081.3864,80.3876
580.3669,1001.0708,1081.4294,80.3585
580.4761,1001.1428,1081.4723,80.3295
580.5853,1001.2148,1081.5152,80.3004
580.6945,1001.2868,1081.5581,80.2713
580.8037,1001.3587,1081.6009,80.2423
580.9129,1001.4306,1081.6438,80.2132
581.0221,1001.5025,1081.6866,80.1842
581.1313,1001.5743,1081.7295,80.1552
581.2404,1001.6461,1081.7723,80.1261
581.3496,1001.7179,1081.8151,80.0971
581.4588,1001.7897,1081.8578,80.0681
581.5680,1001.8614,1081.9006,80.0392
581.6772,1001.9332,1081.9434,80.0102
581.7864,1002.0049,1081.9861,79.9812
581.8956,1002.0765,1082.0288,79.9523
582.0048,1002.1482,1082.0715,79.9233
582.1140,1002.2198,1082.1142,79.8944
582.2232,1002.2914,1082.1569,79.8655
582.3324,1002.3629,1082.1995,79.8366
582.4416,1002.4345,1082.2422,79.8077
582.5508,1002.5060,1082.2848,79.7788
582.6600,1002.5775,1082.3274,79.7499
582.7692,1002.6489,1082.3700,79.7211
582.8784,1002.7204,1082.4126,79.6922
582.9876,1002.7918,1082.4551,79.6634
583.0967,1002.8632,1082.4977,79.6345
583.2059,1002.9345,1082.5402,79.6057
583.3151,1003.0058,1082.5827,79.5769
583.4243,1003.0772,1082.6252,79.5481
583.5335,1003.1484,1082.6677,79.5193
583.6427,1003.2197,1082.7102,79.4905
583.7519,1003.2909,1082.7526,79.4617
583.8611,1003.3621,1082.7951,79.4330
583.9703,1003.4333,1082.8375,79.4042
584.0795,1003.5044,1082.8799,79.3755
584.1887,1003.5756,1082.9223,79.3467
584.2979,1003.6467,1082.9647,79.3180
584.4071,1003.7177,1083.0070,79.2893
584.5163,1003.7888,1083.0494,79.2606
584.6255,1003.8598,1083.0917,79.2319
584.7347,1003.9308,1083.1340,79.2032
584.8439,1004.0018,1083.1763,79.1746
584.9530,1004.0727,1083.2186,79.1459
585.0622,1004.1436,1083.2609,79.1173
585.1714,1004.2145,1083.3032,79.0886
585.2806,1004.2854,1083.3454,79.0600
585.3898,1004.3562,1083.3876,79.0314
585.4990,1004.4271,1083.4298,79.0028
585.6082,1004.4978,1083.4720,78.9742
585.7174,1004.5686,1083.5142,78.9456
585.8266,1004.6394,1083.5564,78.9170
585.9358,1004.7101,1083.5985,78.8884
586.0450,1004.7808,1083.6406,78.8599
586.1542,1004.8514,1083.6828,78.8313
586.2634,1004.9221,1083.7249,78.8028
586.3726,1004.9927,1083.7670,78.7743
586.4818,1005.0632,1083.8090,78.7458
586.5910,1005.1338,1083.8511,78.7173
586.7002,1005.2043,1083.8931,78.6888
586.8093,1005.2749,1083.9352,78.6603
586.9185,1005.3453,1083.9772,78.6318
587.0277,1005.4158,1084.0192,78.6034
587.1369,1005.4862,1084.0611,78.5749
587.2461,1005.5566,1084.1031,78.5465
587.3553,1005.6270,1084.1451,78.5180
587.4645,1005.6974,1084.1870,78.4896
587.5737,1005.7677,1084.2289,78.4612
587.6829,1005.8380,1084.2708,78.4328
587.7921,1005.9083,1084.3127,78.4044
587.9013,1005.9785,1084.3546,78.3760
588.0105,1006.0488,1084.3964,78.3477
588.1197,1006.1190,1084.4383,78.3193
588.2289,1006.1892,1084.4801,78.2910
588.3381,1006.2593,1084.5219,78.2626
588.4473,1006.3294,1084.5637,78.2343
588.5565,1006.3995,1084.6055,78.2060
588.6656,1006.4696,1084.6473,78.1777
588.7748,1006.5397,1084.6890,78.1494
588.8840,1006.6097,1084.7308,78.1211
588.9932,1006.6797,1084.7725,78.0928
589.1024,1006.7497,1084.8142,78.0645
589.2116,1006.8196,1084.8559,78.0363
589.3208,1006.8895,1084.8976,78.0080
589.4300,1006.9594,1084.9392,77.9798
589.5392,1007.0293,1084.9809,77.9516
589.6484,1007.0992,1085.0225,77.9234
